Titre,Note,URL,Commentaire
Repère placé,Lock 263636,"https://www.google.com/maps/search/40.4053707,-3.7060404",
Repère placé,Lock 343763,"https://www.google.com/maps/search/40.4216393,-3.7102504",
Repère placé,Lock 332244,"https://www.google.com/maps/search/40.4270265,-3.716436",
Repère placé,Lock 653646,"https://www.google.com/maps/search/52.3632081,9.7557135",
Repère placé,Lock 433466,"https://www.google.com/maps/search/50.9400608,6.9583546",
Repère placé,Lock 666663,"https://www.google.com/maps/search/51.3415111,12.3791905",
Repère placé,Lock 356363,"https://www.google.com/maps/search/48.1044119,11.5827086",
Repère placé,Lock 374638,"https://www.google.com/maps/search/48.8083694,9.1929666",
Repère placé,Lock 46363,"https://www.google.com/maps/search/50.6841413,4.3762118",
Repère placé,Lock 335736,"https://www.google.com/maps/search/50.7151564,4.3960427",
8 Chem. du Sauzat,"Dépannage
0682841686",https://www.google.com/maps/place/8+Chem.+du+Sauzat/data=!4m2!3m1!1s0x12ae95ae121bb83b:0xf4ade806c34f70f6,
23 Rue Jean Ingres,"CIA
Men 37yo + 35yo + 33yo + 30yo + 29yo
Weapons",https://www.google.com/maps/place/23+Rue+Jean+Ingres/data=!4m2!3m1!1s0x12aebe49ad578bcf:0x52069f7a17302d1,
17 Chem. de la Cendere,"CIA
Men 37yo + 36yo + 34yo
Weapons",https://www.google.com/maps/place/17+Chem.+de+la+Cendere/data=!4m2!3m1!1s0x12aeb702361c4485:0xceaae91e2880ae5c,
Repère placé,"CIA
Men 44yo + 40yo + 39yo
Weapons","https://www.google.com/maps/search/43.4982922,1.3144527",
Repère placé,"Tomb
2e siècle
-5m
Général gaulois
Weapons
Gold","https://www.google.com/maps/search/42.92923,1.2882415",
Repère placé,"DGSE
Man 42yo
Boss","https://www.google.com/maps/search/42.7029338,23.3281847",
Repère placé,"Épave
3e siècle
Weapons","https://www.google.com/maps/search/42.9989426,37.6926461",
Repère placé,"DGSE
Man 47yo","https://www.google.com/maps/search/41.0673476,29.0441277",
Repère placé,"CIA
Woman 57yo + man 60yo
Boss","https://www.google.com/maps/search/39.8911512,116.4303921",
Repère placé,"CIA
Woman 54yo + man 57yo
Boss","https://www.google.com/maps/search/39.8874136,116.3928619",
Repère placé,"DGSE
Woman 57yo + man 58yo
Bureau tiroir SD card
Boss","https://www.google.com/maps/search/30.0770799,31.2522941",
Repère placé,"CIA
Man 45yo
Boss","https://www.google.com/maps/search/29.3146237,47.9859454",
Repère placé,"DGSE
Woman 43yo + man 43yo","https://www.google.com/maps/search/29.8092281,-95.3858368",
Repère placé,"Underground submarine base
Entrance
8 submarines parked
Building 2","https://www.google.com/maps/search/30.3458259,-87.2801757",
Repère placé,"CIA
Man 55yo
Boss","https://www.google.com/maps/search/30.0699418,31.2447061",
Repère placé,"MI6
Man 59yo
Boss","https://www.google.com/maps/search/-13.838034,-171.769936",
Repère placé,"Uruguay spy
Man 53yo
Boss","https://www.google.com/maps/search/-12.055463,-77.0436353",
Repère placé,"CIA
Woman 47yo + woman 50yo
Boss","https://www.google.com/maps/search/-12.0850819,-77.0691458",
Repère placé,"MI6
Man 49yo
Boss","https://www.google.com/maps/search/-12.0649366,-77.0585963",
Jiron Conde de la Vega del Ren 546,"CIA
Woman 34yo + Man 35yo",https://www.google.com/maps/place/Jiron+Conde+de+la+Vega+del+Ren+546/data=!4m2!3m1!1s0x9105cf2b9df08e93:0xb7eca7334cd5e064,
Repère placé,"MI6
Man 45yo
Boss","https://www.google.com/maps/search/-13.8327657,-171.7568378",
Repère placé,"CIA
Man 46yo
Boss","https://www.google.com/maps/search/-15.8371645,-47.9794947",
Repère placé,"CIA
Woman 41yo + man 42yo
Boss","https://www.google.com/maps/search/-16.4929491,-68.1728677",
Repère placé,Lock 363463,"https://www.google.com/maps/search/51.4201347,-0.9739728",
Repère placé,"CIA
Man 59yo
Boss","https://www.google.com/maps/search/6.3289813,-10.7950139",
Repère placé,"CIA
Man 53yo
Boss","https://www.google.com/maps/search/6.3157621,-10.7989993",
Repère placé,"CIA
Man 44yo
Boss","https://www.google.com/maps/search/6.1437393,1.2291008",
Repère placé,"CIA
Man 53yo
Boss","https://www.google.com/maps/search/4.6767973,-74.0597468",
Repère placé,"CIA
Man 57yo
Boss","https://www.google.com/maps/search/5.5716291,-0.2024186",
Repère placé,"DGSE
Man 51yo
Boss","https://www.google.com/maps/search/39.0111355,125.7432561",
Repère placé,Pro fessor factory,"https://www.google.com/maps/search/37.7121812,-116.4434145",
Repère placé,"DGSE
Man 46yo
Bureau lock 438657","https://www.google.com/maps/search/39.0523238,125.7481284",
Repère placé,"DGSE
Woman 56yo + man 56yo
Boss","https://www.google.com/maps/search/37.9489695,58.4077647",
Repère placé,"CIA
Woman 57yo + man 58yo
Boss","https://www.google.com/maps/search/37.5464977,126.984739",
Repère placé,"MI6
Man 48yo
Boss","https://www.google.com/maps/search/5.5777063,-0.1831691",
Repère placé,Côte d'Ivoire spy,"https://www.google.com/maps/search/5.5790878,-0.1798988",
Repère placé,"CIA
Man 50yo
Boss","https://www.google.com/maps/search/5.3444582,-4.0064277",
Repère placé,"DLI
Man 59yo
Boss","https://www.google.com/maps/search/5.5686055,-0.1865899",
Repère placé,"DLI
Woman 32yo","https://www.google.com/maps/search/4.6353058,-74.0748829",
Repère placé,"DGSE
Man 46yo
Boss","https://www.google.com/maps/search/5.5933921,-0.192541",
Repère placé,"DLI
Man 49yo
Boss","https://www.google.com/maps/search/4.7329065,-74.0455707",
Repère placé,"CIA
Woman 56yo + man 57yo
Boss","https://www.google.com/maps/search/5.5691471,-0.2031941",
Repère placé,Brasil spy,"https://www.google.com/maps/search/-34.9037201,-56.1859405",
Repère placé,French submarine,"https://www.google.com/maps/search/5.238651,-52.0392581",
Repère placé,"DGSE
Man 44yo
Boss","https://www.google.com/maps/search/4.3839068,18.562601",
Repère placé,"CIA
Woman 41yo
Chambre armoire SD card
Big Boss CIA singefour","https://www.google.com/maps/search/1.3587401,103.8667665",
Repère placé,"CIA
Man 48yo
Boss","https://www.google.com/maps/search/2.0491258,45.3396783",
Repère placé,Lock 733772,"https://www.google.com/maps/search/51.4201954,-0.9736519",
Repère placé,Lock 374438,"https://www.google.com/maps/search/50.2186053,5.3366843",
Repère placé,Lock 743438,"https://www.google.com/maps/search/50.2187074,5.3369321",
Repère placé,Lock 434736437,"https://www.google.com/maps/search/50.001576,5.7093769",
Repère placé,"DGSE
Woman 44yo + Man 45yo
Boss","https://www.google.com/maps/search/52.5281194,13.4076088",
Repère placé,"CIA
Man 43yo
Boss","https://www.google.com/maps/search/52.2600308,21.0578379",
Koppenstraße,"DGSE
Man 47yo",https://www.google.com/maps/place/Koppenstra%C3%9Fe/data=!4m2!3m1!1s0x47a84e407512b5c1:0xc09640aabf191df4,
Repère placé,"DGSE
Woman 43yo","https://www.google.com/maps/search/52.5163753,13.4040556",
Repère placé,"DGSE
Woman 46yo + man 47yo
Boss biss","https://www.google.com/maps/search/52.5365029,13.4299741",
Repère placé,Robots drones factory,"https://www.google.com/maps/search/53.214322,50.3042876",
Repère placé,"MI6
Woman 56yo
Boss","https://www.google.com/maps/search/52.2527783,20.9967613",
Repère placé,"DGSE
Man 42yo
1e étage","https://www.google.com/maps/search/52.3731354,4.8564988",
Repère placé,"DGSE
Man 42yo","https://www.google.com/maps/search/52.5317736,13.4370585",
Repère placé,"CIA
Man 53yo
Boss","https://www.google.com/maps/search/52.2615272,21.0547638",
Repère placé,CO,"https://www.google.com/maps/search/24.824948,118.586343",
Repère placé,"CO
👻👻👻👻👻👻👻👻","https://www.google.com/maps/search/24.829935,118.6170063",
Repère placé,"OC here, where next?
Writing orders on papers. Good.
Secure your intranet. Better.
Underground sniffer?
No: big father watching you","https://www.google.com/maps/search/24.8755081,118.6519334",
Repère placé,Infantry barracks,"https://www.google.com/maps/search/24.5167167,118.570122",
Repère placé,"You're wasting your time.
You cannot escape God.
Stop this war. Remove xi jiping.
Make world peace.
Or burn to hell.","https://www.google.com/maps/search/24.8125681,118.6106341",
Repère placé,CO,"https://www.google.com/maps/search/24.8772763,118.6554404",
Repère placé,"CO here?
I'm already there...","https://www.google.com/maps/search/24.8276702,118.616083",
Repère placé,Moving around the town?,"https://www.google.com/maps/search/24.8439406,118.5875537",
Repère placé,"DGSE
Man 59yo
Boss","https://www.google.com/maps/search/17.9778453,102.641009",
Repère placé,"US submarine
-241m
🎅🏻","https://www.google.com/maps/search/24.2586735,118.1735788",
Repère placé,"New OC
Useless to move
You cannot escape my Radar
You're fucked
Stop this war, only good solution
Nice view from here!","https://www.google.com/maps/search/24.8785696,118.6560794",
Repère placé,Hahaha 👻👽,"https://www.google.com/maps/search/24.8064008,118.6105023",
Repère placé,"US submarine
-234m","https://www.google.com/maps/search/24.8124326,118.7941622",
Repère placé,"CIA
Man 54yo
Boss","https://www.google.com/maps/search/24.3813812,54.5140217",
Repère placé,US submarine,"https://www.google.com/maps/search/24.6978249,119.7843677",
Repère placé,"You're thinking going there
Not a good idea, I already know","https://www.google.com/maps/search/24.8760051,118.6521848",
Repère placé,Lock 347866,"https://www.google.com/maps/search/50.4028899,4.4251078",
Repère placé,CO,"https://www.google.com/maps/search/47.2390671,39.7938236",
Repère placé,Signals,"https://www.google.com/maps/search/47.2495012,35.7215705",
Repère placé,"CO
Here","https://www.google.com/maps/search/46.8450154,35.3779979",
Repère placé,US submarine,"https://www.google.com/maps/search/47.2445065,-125.0721557",
"Sukhova St, 69",CO,"https://www.google.com/maps/place/Sukhova+St,+69/data=!4m2!3m1!1s0x40c2ae3be7716c8d:0x75c0974637ceec96",
Repère placé,Signals,"https://www.google.com/maps/search/46.7827352,34.264335",
Green Tara Photography,"DLI
Woman 54yo + man 55yo
Salon lock 837734
Boss",https://www.google.com/maps/place/Green+Tara+Photography/data=!4m2!3m1!1s0x89b7b7df5f033d27:0x1e4ba1891c398f2d,
2429 1st St NW,"DGSE
Woman 42yo + man 43yo
Boss",https://www.google.com/maps/place/2429+1st+St+NW/data=!4m2!3m1!1s0x89b7b7ffbd3da9f7:0xb33aa9582bbf93f5,
Repère placé,"MI6
Woman 57yo + man 59yo
Bureau lock 786486697
Boss","https://www.google.com/maps/search/38.9022075,-77.0165279",
Repère placé,"CIA
Man 53yo
Boss","https://www.google.com/maps/search/37.9879673,23.7343023",
Repère placé,"FSB
Man 46yo
Boss","https://www.google.com/maps/search/4.7270067,-74.051152",
1159 3rd St NE,"BND
Man 41yo
Boss",https://www.google.com/maps/place/1159+3rd+St+NE/data=!4m2!3m1!1s0x89b7b8190067235d:0xad1bdaa90d35bbdb,
Repère placé,"FSB
Woman 54yo + man 55yo
Boss","https://www.google.com/maps/search/4.6848131,-74.0661519",
Repère placé,"MI6
Woman 54yo
Boss","https://www.google.com/maps/search/36.7272217,3.1392987",
Repère placé,"King komb
-7m
Weapons","https://www.google.com/maps/search/-27.1307537,-109.2781325",
Repère placé,"CIA
Man 59yo
Boss","https://www.google.com/maps/search/-22.5659064,17.0589583",
Quadra,"CIA
Man 53yo
Boss",https://www.google.com/maps/place/Quadra/data=!4m2!3m1!1s0x935a251183587c97:0x89a0e28d9794443,
Repère placé,"CIA
Woman 46yo + man 46yo
Boss","https://www.google.com/maps/search/-15.8450004,-47.9736947",
Repère placé,"MI6
Man 54yo
Boss","https://www.google.com/maps/search/-22.5657166,17.0631707",
1,"CIA
Woman 55yo + man 57yo
Boss",https://www.google.com/maps/place/01/data=!4m2!3m1!1s0x935a2e2728b38959:0x4c073cf47357c24f,
1,"MI6
Woman 56yo + man 57yo
Boss",https://www.google.com/maps/place/1/data=!4m2!3m1!1s0x935a2e26ca86e27d:0xdaf23d5efd02d10a,
Repère placé,NATO submarine,"https://www.google.com/maps/search/-14.4699247,164.7985167",
Repère placé,"DGSE
Woman 53yo + man 55yo
Boss","https://www.google.com/maps/search/-15.8332188,-47.9765285",
Repère placé,"DGSE
Man 50yo
Boss","https://www.google.com/maps/search/-33.9172571,18.6158643",
Repère placé,"DGSE
Woman 56yo + man 57yo
Boss","https://www.google.com/maps/search/-15.8364375,-47.9751404",
Repère placé,"CIA
Man 53yo
Boss","https://www.google.com/maps/search/-15.402472,28.305001",
Repère placé,"DGSE
Man 56yo
Boss","https://www.google.com/maps/search/-15.3949085,28.2812933",
Repère placé,"CIA
Woman 53yo + man 55yo
Boss","https://www.google.com/maps/search/-15.4085135,28.2968146",
Repère placé,Lock 376634,"https://www.google.com/maps/search/50.4031508,4.4257025",
Repère placé,"DGSE
Woman 59yo + man 60yo
Boss","https://www.google.com/maps/search/25.2713137,51.5427376",
Repère placé,"DGSE
Woman 44yo + man 45yo
Boss","https://www.google.com/maps/search/25.2742097,55.4071034",
"No. 14-1, Lane 80, Section 3, Nangang Rd, Nangang District","DGSE
Man 42yo
Boss","https://www.google.com/maps/place/No.+14-1,+Lane+80,+Section+3,+Nangang+Rd,+Nangang+District/data=!4m2!3m1!1s0x3442ab7bab489f7d:0xdbd375efa4e8bca9",
Repère placé,"FSB
Man 54yo
Boss","https://www.google.com/maps/search/25.2608226,55.4054646",
Repère placé,"CIA
Man 52yo
Boss","https://www.google.com/maps/search/25.0474595,121.555553",
Repère placé,"DLI
Woman 54yo + man 54yo
Boss","https://www.google.com/maps/search/25.0470534,121.5395714",
"No. 83, Lane 421, Guangfu S Rd, Xinyi District","CIA
Man 46yo
Boss","https://www.google.com/maps/place/No.+83,+Lane+421,+Guangfu+S+Rd,+Xinyi+District/data=!4m2!3m1!1s0x3442abc825e93cc1:0xf9cf5d98fcb987ba",
"No. 44, Alley 18, Lane 250, Section 5, Nanjing E Rd, Songshan District","MI6
Woman 47yo + man 52yo
Boss","https://www.google.com/maps/place/No.+44,+Alley+18,+Lane+250,+Section+5,+Nanjing+E+Rd,+Songshan+District/data=!4m2!3m1!1s0x3442ab96e30f91bd:0x3a91376778752507",
Repère placé,Lock 323684,"https://www.google.com/maps/search/51.2022206,3.192342",