Titre,Note,URL,Commentaire
Zone,"DGSE
Woman 56yo + man 57yo
Boss",https://www.google.com/maps/place/Zone/data=!4m2!3m1!1s0x6b12ae264d602b85:0x3d72911e6ec81b45,
Repère placé,"DLI
Man 53yo
Boss","https://www.google.com/maps/search/-34.6142178,-58.3933425",
Repère placé,Argentina spy,"https://www.google.com/maps/search/-25.2952987,-57.5824537",
Repère placé,"MI6
Man 53yo
Bureau lock 938303
Boss","https://www.google.com/maps/search/-25.6964717,28.2501187",
Repère placé,"FSB
Man 59yo
Boss","https://www.google.com/maps/search/-34.6002531,-58.3726083",
Repère placé,"FSB
Man 48yo
Boss","https://www.google.com/maps/search/-34.6058569,-58.3880002",
Repère placé,"CIA
Man 56yo
Boss","https://www.google.com/maps/search/-34.603336,-58.3884793",
Repère placé,Chile spy,"https://www.google.com/maps/search/-16.496348,-68.1454468",
Repère placé,"MI6
Woman 51+ Man 53yo
Boss","https://www.google.com/maps/search/-18.1113177,178.4495018",
VCCX+HHG,"CIA
Man 48yo
Boss",https://www.google.com/maps/place/VCCX%2BHHG/data=!4m2!3m1!1s0x6e1bde7a683bd6c7:0x73f4d42ada75f5cc,
172 Tom Jenkins Dr,"DGSE
Woman 56yo + man 57yo
Boss",https://www.google.com/maps/place/172+Tom+Jenkins+Dr/data=!4m2!3m1!1s0x1e9561e010bd0faf:0x627e34cadd4dbe4f,
409 Farenden St,"MI6
Woman 56yo + man 57yo
Boss",https://www.google.com/maps/place/409+Farenden+St/data=!4m2!3m1!1s0x1e956192e6b51a7f:0x81de9e529665201f,
Repère placé,"DGSE
Woman 59yo + man 60yo
Boss","https://www.google.com/maps/search/-25.7546721,28.2148084",
Repère placé,"CIA
Woman 43yo + Man 46yo
Boss","https://www.google.com/maps/search/-18.1190416,178.4593636",
173 Pretorius St - Tuine 1 Departure,"DLI
Woman 57yo
Boss",https://www.google.com/maps/place/173+Pretorius+St+-+Tuine+1+Departure/data=!4m2!3m1!1s0x1e95621236d4cf29:0x3b1b019f7e8b7c10,
Repère placé,"CIA
Woman 55yo + man 57yo
Boss","https://www.google.com/maps/search/-18.1109735,178.4547811",
Repère placé,"Trésor
-7m","https://www.google.com/maps/search/-16.762181,49.9842826",
Repère placé,"Locks
Level 5: 322743
Level 2: 384328","https://www.google.com/maps/search/42.3311923,-83.0534123",
Repère placé,"Locks
Level 6: 344221
Level 4: 146121","https://www.google.com/maps/search/42.3313961,-83.0530455",
Repère placé,Lock 321025,"https://www.google.com/maps/search/32.8550709,-96.8910234",
"Rabfakivs'ka St, 67","CO
Here
Here
Here
Here
Here","https://www.google.com/maps/place/Rabfakivs'ka+St,+67/data=!4m2!3m1!1s0x40e09b2a198abb1f:0x7dea2dfd07558eec",
Repère placé,"CO
Here
Here
Here
Here
Here","https://www.google.com/maps/search/48.0548158,37.7421667",
Repère placé,"Signals
Here
Here","https://www.google.com/maps/search/47.6244187,36.9489547",
Repère placé,Dépôt de munitions,"https://www.google.com/maps/search/47.2660233,35.7114951",
Repère placé,Signals,"https://www.google.com/maps/search/47.6185453,37.4900438",
Реставрация и полировка натурального камня Дом-Кам,Signals,https://www.google.com/maps/place/%D0%A0%D0%B5%D1%81%D1%82%D0%B0%D0%B2%D1%80%D0%B0%D1%86%D0%B8%D1%8F+%D0%B8+%D0%BF%D0%BE%D0%BB%D0%B8%D1%80%D0%BE%D0%B2%D0%BA%D0%B0+%D0%BD%D0%B0%D1%82%D1%83%D1%80%D0%B0%D0%BB%D1%8C%D0%BD%D0%BE%D0%B3%D0%BE+%D0%BA%D0%B0%D0%BC%D0%BD%D1%8F+%D0%94%D0%BE%D0%BC-%D0%9A%D0%B0%D0%BC/data=!4m2!3m1!1s0x40e090271c1f5001:0x9415c2e653a65d39,
Repère placé,Weak defense zone,"https://www.google.com/maps/search/47.8432787,37.3848623",
Kallang,"DLI
Woman 49yo + man 50yo
Boss",https://www.google.com/maps/place/Kallang/data=!4m2!3m1!1s0x31da19ce11b61ecb:0x21c5c469d49ce8bf,
Repère placé,"FSB
Man 46yo
Boss","https://www.google.com/maps/search/0.4007308,9.473346",
Repère placé,"DINI
Man 34yo","https://www.google.com/maps/search/-12.0717359,-77.0515719",
Repère placé,"DINI
Man 34yo","https://www.google.com/maps/search/-16.5030153,-68.1506087",
Repère placé,"DGSE
Man 49yo
Boss","https://www.google.com/maps/search/0.3942625,9.4568487",
Repère placé,"CIA
Woman 53yo + man 54yo
Boss","https://www.google.com/maps/search/1.3080285,103.8540632",
Repère placé,"DGSE
Woman 54yo + man 55yo
Boss","https://www.google.com/maps/search/-18.9035888,47.5305308",
Repère placé,"CIA
Woman 54yo + man 55yo
Boss","https://www.google.com/maps/search/1.3268708,103.8645945",
Repère placé,Underground war robots factory project,"https://www.google.com/maps/search/-30.4822039,138.415009",
Repère placé,"CIA
Man 44yo
Boss","https://www.google.com/maps/search/0.3982626,9.4650358",
Repère placé,"DGSE
Man 53yo
Boss","https://www.google.com/maps/search/0.3962996,9.4664041",
Repère placé,"DGSE
Woman 49yo + man 51yo
Boss","https://www.google.com/maps/search/0.3981888,9.4459771",
Repère placé,"Bureau 610
Woman 46yo + man 47yo","https://www.google.com/maps/search/1.3004335,103.8485563",
Repère placé,Underground war robots factory project,"https://www.google.com/maps/search/-29.7326663,135.5647669",
Abbaye Royale de Fontevraud,"Richard 1er tomb
Check DNA",https://www.google.com/maps/place/Abbaye+Royale+de+Fontevraud/data=!4m2!3m1!1s0x47fd5ef0ef9704e7:0x697c8424ec849c0e,
Repère placé,"CO
Here
Here
Here
Here
Here
Here
Here","https://www.google.com/maps/search/48.0558209,37.7567713",
Repère placé,General,"https://www.google.com/maps/search/47.2344926,37.9261538",
Repère placé,"Submarine base gate
2 submarines","https://www.google.com/maps/search/47.984035,-122.2192526",
Repère placé,"CO
Here
Here
Here
Here
Here
Here","https://www.google.com/maps/search/48.0549958,37.7367201",
Repère placé,"Go back north, it's handier
Signals","https://www.google.com/maps/search/46.6766655,32.5960201",
Chapelle Saint-Hubert,"Leonardo da Vinci tomb
Check DNA",https://www.google.com/maps/place/Chapelle+Saint-Hubert/data=!4m2!3m1!1s0x47fcb57d0cd74b0d:0x6905c2675f5f6a56,
Repère placé,"CO
Move now","https://www.google.com/maps/search/46.6974521,32.5695779",
Repère placé,"CIA
Man 45yo + woman 45yo (❤️ fusée)
Salon netbox SD card
Big Boss CIA Zu rich","https://www.google.com/maps/search/47.3903741,8.5339931",
Repère placé,"MI6
Woman 46yo + man 47yo
Boss","https://www.google.com/maps/search/31.9507623,35.9278394",
Repère placé,CIA,"https://www.google.com/maps/search/32.0199424,34.7858168",
Bar Kochva 23,CIA man 47yo,https://www.google.com/maps/place/Bar+Kochva+23/data=!4m2!3m1!1s0x151d4a4e95a1fff3:0xd62d2f4083fc0aee,
Hasidei Haumot 19,CIA,https://www.google.com/maps/place/Hasidei+Haumot+19/data=!4m2!3m1!1s0x151d4cb158d9a3af:0x2a649164deaf3f05,
"טור נדל""ן משרדים להשכרה | למצוא משרד בלי לקום מהכסא",CIA woman 42yo 1m64,https://www.google.com/maps/place/%D7%98%D7%95%D7%A8+%D7%A0%D7%93%D7%9C%22%D7%9F+%D7%9E%D7%A9%D7%A8%D7%93%D7%99%D7%9D+%D7%9C%D7%94%D7%A9%D7%9B%D7%A8%D7%94+%7C+%D7%9C%D7%9E%D7%A6%D7%95%D7%90+%D7%9E%D7%A9%D7%A8%D7%93+%D7%91%D7%9C%D7%99+%D7%9C%D7%A7%D7%95%D7%9D+%D7%9E%D7%94%D7%9B%D7%A1%D7%90%E2%80%AD/data=!4m2!3m1!1s0x151d4a4e1b812aef:0x5c5ea677424dc774,
Repère placé,"Morgan monitoring HQ
2nd floor","https://www.google.com/maps/search/32.0786824,34.8159431",
HaReuveni 7,BND woman 45yo 1m68,https://www.google.com/maps/place/HaReuveni+7/data=!4m2!3m1!1s0x151d4a51a316fba5:0x7759f05b09c588bc,
"בלומר איתן, ד""ר - רופא שיניים","CIA man 34yo 1m77
Woman 33yo 1m75","https://www.google.com/maps/place/%D7%91%D7%9C%D7%95%D7%9E%D7%A8+%D7%90%D7%99%D7%AA%D7%9F,+%D7%93%22%D7%A8+-+%D7%A8%D7%95%D7%A4%D7%90+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m2!3m1!1s0x1502b4b7deeb4897:0x6049bae43744c7fe",
Repère placé,"CIA
Man 36yo","https://www.google.com/maps/search/31.1965723,121.4459918",
Repère placé,"DGSE
Man 37yo","https://www.google.com/maps/search/30.062289,31.2418087",
Repère placé,"CIA
Man 40yo
Boss","https://www.google.com/maps/search/-35.3225684,149.1322911",
Repère placé,"DGSE
Man 44yo
Boss","https://www.google.com/maps/search/-4.2449716,15.2860731",
Repère placé,"MI6
Man 41yo
Boss","https://www.google.com/maps/search/-1.271484,36.8339204",
Repère placé,DGSE,"https://www.google.com/maps/search/-1.9715545,30.100687",
Repère placé,"South Africa spy
Please help ❤️","https://www.google.com/maps/search/-1.9684526,30.1010833",
Repère placé,Underground war robots factory project,"https://www.google.com/maps/search/-32.5032653,137.8017873",
Repère placé,Underground war robots factory project,"https://www.google.com/maps/search/-30.44315,136.8836145",
Repère placé,"CIA
Man 44yo
Couloir tapisserie SD card
Big Boss CIA Santa IA go
🖕","https://www.google.com/maps/search/-33.4963065,-70.6302647",
Repère placé,"CIA
Man 52yo
Boss","https://www.google.com/maps/search/-33.8856171,151.2116035",
Repère placé,"CIA
Man 42yo + woman 41yo
Couloir plinthe SD card
Big Boss CIA là suis Son","https://www.google.com/maps/search/-25.353218,-57.616908",
Repère placé,"DGSE
Woman 34yo","https://www.google.com/maps/search/-23.5549581,-46.4948806",
Repère placé,"DGSE
Man 55yo
Boss","https://www.google.com/maps/search/-4.3037833,15.2854545",
Repère placé,"CIA
Man 44yo","https://www.google.com/maps/search/-26.102762,28.0926177",
Repère placé,"DGSE
Man 48yo
Boss","https://www.google.com/maps/search/-35.2625147,149.1313496",
Repère placé,Lock 863246,"https://www.google.com/maps/search/32.8552036,-96.889746",
Repère placé,"CIA
Man 54yo
Boss","https://www.google.com/maps/search/53.3456044,-6.2782587",
16 Haroldville Ave,"CIA
Woman 60yo + man 62yo
Boss",https://www.google.com/maps/place/16+Haroldville+Ave/data=!4m2!3m1!1s0x48670c3fa64f65c1:0xd1f15618bb5f2c30,
29 Ormond Square,"CIA
Man 48yo + woman 47yo ❤️
Couloir plinthe SD card
Big boss CIA Dublin",https://www.google.com/maps/place/29+Ormond+Square/data=!4m2!3m1!1s0x48670c2840d5ebdd:0x5dcb358c14df0a23,
12 Portland Cl,"FSB
Woman 54yo + man 56yo
Boss",https://www.google.com/maps/place/12+Portland+Cl/data=!4m2!3m1!1s0x48670e8a1c48ff0b:0xaab7e96b8f4b7aad,
Repère placé,"DLI
Woman 52yo + man 53yo
Boss","https://www.google.com/maps/search/53.3627532,-6.2817949",
Repère placé,"MI6
Woman 46yo + man 47yo
Boss","https://www.google.com/maps/search/53.3441778,-6.2814536",
Repère placé,"MI6
Woman 48yo + man 49yo
Boss","https://www.google.com/maps/search/53.3613857,-6.2606688",
Repère placé,"CIA
Man 50yo
Boss","https://www.google.com/maps/search/53.3352771,-6.2699925",
Repère placé,CO,"https://www.google.com/maps/search/48.5355551,39.2501998",
Repère placé,CO,"https://www.google.com/maps/search/47.4985878,35.6834231",
Repère placé,"SRC
Woman 53yo + man 54yo
Boss","https://www.google.com/maps/search/48.2203845,16.4062504",
Repère placé,CO,"https://www.google.com/maps/search/48.3029215,38.05756",
Repère placé,"DGSE
Man 40yo
Boss","https://www.google.com/maps/search/48.153227,17.1441831",
Repère placé,"Argentina spy
Man 47yo
Boss","https://www.google.com/maps/search/-12.0622458,-77.0408957",
Repère placé,"DGSE
Woman 54yo + man 57yo
Boss","https://www.google.com/maps/search/-1.9600338,30.0850584",
Repère placé,"CIA
Man 35yo + woman 29yo
Couloir tapisserie SD card
Big Boss CIA Quito","https://www.google.com/maps/search/-0.1915298,-78.4943211",
Repère placé,"CIA
Man 58yo
Boss","https://www.google.com/maps/search/-1.9395405,30.0889745",
23 KG 653 St,"DLI
Man 43yo
Boss",https://www.google.com/maps/place/23+KG+653+St/data=!4m2!3m1!1s0x19dca6912ddc66c5:0xf2d5c02cf5aa30e0,
Repère placé,"MI6
Man 55yo
Boss","https://www.google.com/maps/search/-3.3478961,29.365514",
Repère placé,"CIA
Man 42yo
Boss","https://www.google.com/maps/search/-4.2649414,15.2800284",
Repère placé,"MI6
Man 59yo
Boss","https://www.google.com/maps/search/-6.1790946,106.8987332",
Repère placé,"DGSE
Woman 50yo + man 51yo
Boss","https://www.google.com/maps/search/-3.3775805,29.3718064",
Repère placé,"DGSE
Woman 47yo
Boss","https://www.google.com/maps/search/-3.3730815,29.3840688",
Repère placé,"DGSE
Man 47yo
Boss","https://www.google.com/maps/search/-1.9405142,30.0961531",
Repère placé,"MI6
Man 47yo
Boss","https://www.google.com/maps/search/-0.1900902,-78.4826146",
Repère placé,"FSB
Man 42yo
Boss","https://www.google.com/maps/search/-1.9627389,30.1183118",
Repère placé,Atlantide,"https://www.google.com/maps/search/-1.4702645,29.7867261",
Repère placé,"MI6
Man 47yo
Boss","https://www.google.com/maps/search/-1.9650288,30.1157218",
Repère placé,Lock 63693,"https://www.google.com/maps/search/43.9304168,2.1535483",
Repère placé,Lock 62943,"https://www.google.com/maps/search/43.6032514,2.247028",
Repère placé,"DGSE
Man 47yo
Boss","https://www.google.com/maps/search/12.6453917,-7.9922805",
Repère placé,"Tomb
Witch
20m around 
310 ap JC 
-7m","https://www.google.com/maps/search/12.5008972,0.2850192",
Repère placé,"DGSE
Man 46yo
Boss","https://www.google.com/maps/search/13.5217381,2.1507518",
Repère placé,"DGSE
Man 40yo
Boss","https://www.google.com/maps/search/12.3837598,-1.5192354",
Repère placé,"DGSE
Man 53yo
Boss","https://www.google.com/maps/search/13.5367677,2.1401691",
Repère placé,"DGSE
Woman 63yo + man 65yo
Sdb meuble SD card
Boss","https://www.google.com/maps/search/39.975875,32.810161",
Repère placé,"MI6
Woman 53yo + man 54yo
Couloir tapisserie SD card
Big boss","https://www.google.com/maps/search/39.9469561,116.4025464",
Repère placé,"DGSE
Woman 57yo
Big boss","https://www.google.com/maps/search/39.9316834,116.4300836",
Repère placé,"DGSE
Woman 44yo","https://www.google.com/maps/search/39.9333681,116.4161284",
Repère placé,"DGSE
Man 54yo","https://www.google.com/maps/search/39.9275711,116.4149526",
Repère placé,"CIA
Man 53yo
Boss","https://www.google.com/maps/search/-23.5501159,-46.5853766",
Repère placé,"FSB
Man 56yo
Boss","https://www.google.com/maps/search/-8.8132149,13.2359813",
Repère placé,"CIA
Man 56yo
Boss","https://www.google.com/maps/search/-15.8022278,-47.9225701",
2 KK 332 St,"DGSE
Woman 43yo + man 43yo
Boss",https://www.google.com/maps/place/2+KK+332+St/data=!4m2!3m1!1s0x19dca7cec38453f5:0x29b1af07b6330b72,
Repère placé,"Tomb
Queen
960 ap JC
-7m","https://www.google.com/maps/search/-3.1150724,-73.2136775",
Repère placé,DGSI,"https://www.google.com/maps/search/-20.8911796,55.4838488",
Repère placé,"DGSE
Man 46yo
Boss","https://www.google.com/maps/search/-4.2606879,15.2695997",
Repère placé,"CIA
Man 46yo
Boss","https://www.google.com/maps/search/-18.1509286,178.4312698",
Repère placé,"DGSE
Man 55yo
Boss","https://www.google.com/maps/search/-4.3109289,15.3146165",
Repère placé,"CIA
Woman 44yo + man 43yo
Boss","https://www.google.com/maps/search/-22.5753887,17.0601338",
Repère placé,"DLI
Man 44yo","https://www.google.com/maps/search/-18.9119821,47.5334725",
Repère placé,"CIA
Man 53yo
Boss","https://www.google.com/maps/search/-12.0563834,-77.055671",
Repère placé,Lock 173633,"https://www.google.com/maps/search/37.7756748,-122.403691",
Repère placé,Underground War robots factory,"https://www.google.com/maps/search/37.7015146,-108.032969",
Repère placé,"DGSE
Woman 48yo + man 49yo
Boss","https://www.google.com/maps/search/37.5468557,126.9738587",
Repère placé,US submarine,"https://www.google.com/maps/search/37.6198393,131.7339331",
Repère placé,"Moules àmes état arse
Ciment 1e qalité","https://www.google.com/maps/search/37.6134995,3.4805957",
Repère placé,"DGSE
Man 58yo
Boss","https://www.google.com/maps/search/36.8021985,10.1727994",
319 Bogwang-dong,"CIA
Woman 54yo + man 55yo
Boss",https://www.google.com/maps/place/319+Bogwang-dong/data=!4m2!3m1!1s0x357ca3cb7c83a7db:0x87a5d38f23d6dc89,
Icecap,Bunker,https://www.google.com/maps/place/Icecap/data=!4m2!3m1!1s0x80b8738df6e1a403:0x6ba846bee9148539,
3-chōme-23-16 Kamezawa,"DGSE
Man 48yo",https://www.google.com/maps/place/3-ch%C5%8Dme-23-16+Kamezawa/data=!4m2!3m1!1s0x6018892d862e1b33:0x80db57ea763445cd,
Repère placé,"DGSE
Man 46yo
Boss","https://www.google.com/maps/search/35.6859764,51.4467041",
Repère placé,"CIA
Man 51yo
Boss","https://www.google.com/maps/search/37.5067997,126.965464",
Repère placé,"Research center
Nuclear fusion","https://www.google.com/maps/search/34.783396,113.2978321",
Repère placé,Cabinets,"https://www.google.com/maps/search/34.7828442,113.3020006",
Repère placé,"CIA
Man 51yo","https://www.google.com/maps/search/33.3136422,44.3265302",
Repère placé,"CIA
Man 34yo + woman 34yo (fusée)
Living room plinthe SD card
Big Boss CIA Islamabad","https://www.google.com/maps/search/33.7121972,73.0530514",
Repère placé,"Grande Épave
XIIe
Retour de 3e croisade
Gold
Weapons
Pillards
(Trop chargés)","https://www.google.com/maps/search/33.0745992,28.9410299",
Repère placé,"FSB
Man 58yo
Boss","https://www.google.com/maps/search/-33.4335054,-70.6576255",
Repère placé,"FSB
Man 58yo
Boss","https://www.google.com/maps/search/-33.4252759,-70.662186",
Repère placé,"CIA
Woman 56yo + man 57yo
Boss","https://www.google.com/maps/search/-33.4407541,-70.6286644",