Titre,Note,URL,Commentaire
Repère placé,"CIA
Woman 54yo
Big Boss","https://www.google.com/maps/search/48.8611614,2.3233328",
Repère placé,"CIA
Man 37yo
Relais émie","https://www.google.com/maps/search/48.8622608,2.3591695",
Repère placé,"CIA
Man 48yo
Boss","https://www.google.com/maps/search/48.8699263,2.3571273",
Repère placé,"CIA
Man 41yo
Relais Sarkozy","https://www.google.com/maps/search/48.8554807,2.3397882",
Repère placé,US submarine,"https://www.google.com/maps/search/37.2422414,124.9773393",
Repère placé,"Barbarossa tomb
Masque mortuaire 
Weapons
Gold
-10m","https://www.google.com/maps/search/39.8133084,32.7288213",
Repère placé,"CIA
Man 36yo
Clark Gable","https://www.google.com/maps/search/48.8796231,2.3409774",
Repère placé,"CIA
Woman 34yo","https://www.google.com/maps/search/48.8693467,2.349076",
Zertex,"CIA
Man 43yo",https://www.google.com/maps/place/Zertex/data=!4m2!3m1!1s0x47e66e16cd2546a9:0xb154dda8b763e12a,
Repère placé,"CIA
Man 40yo","https://www.google.com/maps/search/48.8631958,2.3664235",
Repère placé,US submarine,"https://www.google.com/maps/search/37.5100676,124.5151001",
Repère placé,"Tombe
Queen
856 ap JC
-9m","https://www.google.com/maps/search/69.3581439,134.691503",
Repère placé,Bunker gate,"https://www.google.com/maps/search/39.1804917,-111.7230475",
Repère placé,"MI6
Woman 58yo + Man 58yo
Boss","https://www.google.com/maps/search/48.870338,2.3449605",
Repère placé,"CIA
Man 51yo","https://www.google.com/maps/search/48.8703259,2.3453789",
Repère placé,"CIA
Man 55yo","https://www.google.com/maps/search/48.8789945,2.3434604",
Repère placé,"CIA
Woman 37yo","https://www.google.com/maps/search/48.8699538,2.3504141",
955 Van Kuren Ave,"Labos
Prototypes
Problèmes de filtres
Poussières dans la chambre stérile
Petite explosion
Mice
Your sonar is not working on high frequencies
Window broke
Petit incendie
Fumée
Instincteurs périmés
Le tuyau a pas supporté la pression
Trop fin
Bug dans le code du système de navigation. Pb de réception de l'antenne",https://www.google.com/maps/place/955+Van+Kuren+Ave/data=!4m2!3m1!1s0x89b7b0bd840ede7f:0x57f98de2ce48669e,
913 Cooley Ave SW,Tactical very light boats,https://www.google.com/maps/place/913+Cooley+Ave+SW/data=!4m2!3m1!1s0x89b7b097d722dd37:0x295832f469a6d774,
963 Cooley Ave SW,Propulseurs de plongée,https://www.google.com/maps/place/963+Cooley+Ave+SW/data=!4m2!3m1!1s0x89b7b0962c091cc3:0x92c46fbc3122d265,
Repère placé,US submarine,"https://www.google.com/maps/search/73.9920402,41.7542434",
Repère placé,Amphibien de d ébarquement,"https://www.google.com/maps/search/38.8205849,-77.0244937",
760 Oberlin Ave SW,Insonorisation,https://www.google.com/maps/place/760+Oberlin+Ave+SW/data=!4m2!3m1!1s0x89b7b097f26f920f:0x78e7bf8058adf864,
Repère placé,Batteries,"https://www.google.com/maps/search/38.8216101,-77.0231087",
Repère placé,Revêtements furtifs,"https://www.google.com/maps/search/38.8266049,-77.0235154",
886 Oberlin Ave SW,Postes de combat,https://www.google.com/maps/place/886+Oberlin+Ave+SW/data=!4m2!3m1!1s0x89b7b097c7407dc1:0xe1d1ed22dc06c17a,
Repère placé,"US submarine
Avarie à l'arrière","https://www.google.com/maps/search/38.7998066,-77.032418",
1003 Bowen Cir SW,Hommes grenouilles,https://www.google.com/maps/place/1003+Bowen+Cir+SW/data=!4m2!3m1!1s0x89b7b09623a1b9a3:0x8c763ad428b59410,
4651 Marquart St,Sonars,https://www.google.com/maps/place/4651+Marquart+St/data=!4m2!3m1!1s0x89b7b0986df9916b:0x1e614cfa0bf8cf9a,
Repère placé,Furtivité,"https://www.google.com/maps/search/38.8266767,-77.0230151",
843 Cooley Ave SW,Optiques,https://www.google.com/maps/place/843+Cooley+Ave+SW/data=!4m2!3m1!1s0x89b7b097e07be749:0x2bb3e7d9b5463fca,
4426 Gebhard St,"Systèmes de défense
Contre-mesures électroniques",https://www.google.com/maps/place/4426+Gebhard+St/data=!4m2!3m1!1s0x89b7b0bcd5d2747b:0xf13283e05ef823fe,
927 Bellevue Dr SW,"Signals
Cryptography
Le stagiaire fait des erreurs de merge
Pensez aux unit-test!",https://www.google.com/maps/place/927+Bellevue+Dr+SW/data=!4m2!3m1!1s0x89b7b0bc8b8275b1:0x25a0aad7a25e82d,
4431 Magazine Rd SW,"Équipements
Tuyauteries
Faut revoir le design des cuisines
La recrue fait n'importe quoi",https://www.google.com/maps/place/4431+Magazine+Rd+SW/data=!4m2!3m1!1s0x89b7b0bdab24e373:0x7c6d40028b00322f,
Repère placé,"BAd ministre Nation
Paille de sécurité
Bonbonne incendie paix rimée","https://www.google.com/maps/search/38.8212763,-77.0267216",
1021 Bowen Cir SW,Systèmes d'armes,https://www.google.com/maps/place/1021+Bowen+Cir+SW/data=!4m2!3m1!1s0x89b7b09646b4dfdb:0xf7612a8374b9979f,
942 Oberlin Ave SW,"Hélices
Furtivité",https://www.google.com/maps/place/942+Oberlin+Ave+SW/data=!4m2!3m1!1s0x89b7b0964ad41ae5:0x2f70e5544f8e6d4,
4467 Magazine Rd SW,Systèmes de pilotage,https://www.google.com/maps/place/4467+Magazine+Rd+SW/data=!4m2!3m1!1s0x89b7b0bdb843e469:0xa74496411de6c51f,
926 Bellevue Dr SW,Systèmes de navigation,https://www.google.com/maps/place/926+Bellevue+Dr+SW/data=!4m2!3m1!1s0x89b7b0bc584a0dad:0x1d10ce9360ea5856,
4441 Taylor St SW,Systèmes d'armes,https://www.google.com/maps/place/4441+Taylor+St+SW/data=!4m2!3m1!1s0x89b7b0bd15cbed8b:0xb29d3aa506c5d882,
4445 Taylor St SW,Département Moteurs,https://www.google.com/maps/place/4445+Taylor+St+SW/data=!4m2!3m1!1s0x89b7b0bd3942bc7d:0x4e8d21394bfa2bd0,
Repère placé,"Navire rapide furtif
82km/h
106m","https://www.google.com/maps/search/38.8229112,-77.0224271",
4484 Taylor St SW,"SSN furtif (pas assez)
94m
👻
1 produit",https://www.google.com/maps/place/4484+Taylor+St+SW/data=!4m2!3m1!1s0x89b7b0bd4cdb940b:0x2b6cdd592261975e,
Repère placé,"Porte avion
353m","https://www.google.com/maps/search/38.8230024,-77.0209834",
612 Beltz Ave,"Frégate furtive
132m",https://www.google.com/maps/place/612+Beltz+Ave/data=!4m2!3m1!1s0x89b7b09867d056f1:0x78042d32daef6074,
Repère placé,"Sous-marins de poche
26m
29000km range
34 exemplaires produits
7 en construction","https://www.google.com/maps/search/38.8210146,-77.0193553",
532 Oberlin Ave SW,"Destroyer furtif lance missiles 
163m",https://www.google.com/maps/place/532+Oberlin+Ave+SW/data=!4m2!3m1!1s0x89b7b0987c5d557d:0x51ddc75cbf3610a2,
4401 Overlook Ave SW,"Croiseur furtif lance missiles
228m",https://www.google.com/maps/place/4401+Overlook+Ave+SW/data=!4m2!3m1!1s0x89b7b0a28b79d30b:0xa9bd5acfc2c893cf,
Ruth H Hooker Research Library,"❤️
FSB
Woman 33yo",https://www.google.com/maps/place/Ruth+H+Hooker+Research+Library/data=!4m2!3m1!1s0x89b7b0a234d420df:0x69a29594addea2fb,
Repère placé,US submarine,"https://www.google.com/maps/search/38.9718651,124.0016371",
Repère placé,US submarine,"https://www.google.com/maps/search/38.4896618,123.0838412",
Repère placé,US submarine,"https://www.google.com/maps/search/39.2804327,124.1721405",
Repère placé,"US submarine
Mickey mouse inside","https://www.google.com/maps/search/39.4949121,124.4111411",
Repère placé,"UK submarine
Fuite à l'arrière
👻","https://www.google.com/maps/search/59.8726321,-1.1724918",
Repère placé,"US submarine
Justice for Rwanda or vengeance","https://www.google.com/maps/search/38.4031188,120.5967257",
Repère placé,"Tombe royale
Queen and King
1e siècle ap JC
-12m","https://www.google.com/maps/search/56.9200384,10.2194929",
Repère placé,"Tombe
Couple royal ❤️
4e siècle av JC
-8m","https://www.google.com/maps/search/67.0061216,24.9941704",
Repère placé,"CIA
Man 33yo","https://www.google.com/maps/search/59.9160334,10.757649",
Repère placé,Russian submarine,"https://www.google.com/maps/search/66.3161593,11.1056418",
Repère placé,"Are you planning to Kennedy occasio?
She'll be happy to hear that!","https://www.google.com/maps/search/38.8723903,-77.0567194",
Psykologi- ja psykoterapiapaIvelu Sini PohjoIa,"CIA
Woman 42yo + man 45yo",https://www.google.com/maps/place/Psykologi-+ja+psykoterapiapaIvelu+Sini+PohjoIa/data=!4m2!3m1!1s0x4692098517ac0001:0xf70ca673fdd9867a,
Repère placé,"MI6
Man 43yo
Boss","https://www.google.com/maps/search/48.862512,2.38555",
Repère placé,US submarine,"https://www.google.com/maps/search/38.8032812,123.6307996",
Repère placé,"Coffee?
Sugar?
2!","https://www.google.com/maps/search/38.8724537,-77.0564298",
Repère placé,US submarine,"https://www.google.com/maps/search/38.9611175,123.8447547",
Repère placé,CO,"https://www.google.com/maps/search/49.9127848,38.2797625",
Repère placé,CO,"https://www.google.com/maps/search/49.3319621,38.1604032",
Repère placé,"US submarine
-234m","https://www.google.com/maps/search/38.2801487,121.8274865",
Repère placé,CO,"https://www.google.com/maps/search/49.105488,38.183382",
Repère placé,"US submarine
-214m","https://www.google.com/maps/search/37.4964225,125.461533",
Repère placé,CO,"https://www.google.com/maps/search/48.9485316,38.4444451",
Repère placé,"US submarine
-231m","https://www.google.com/maps/search/39.1580789,124.5110631",
Repère placé,"US submarine
-227m","https://www.google.com/maps/search/38.5105244,121.418176",
Repère placé,CO,"https://www.google.com/maps/search/49.9113771,38.2802886",
Repère placé,"US submarine
-222m
👻","https://www.google.com/maps/search/38.9384004,119.4236552",
Repère placé,"US submarine
-275m","https://www.google.com/maps/search/38.3006575,120.9175092",
Repère placé,"US submarine
-282m","https://www.google.com/maps/search/38.5782084,121.7339394",
Repère placé,"US submarine
-297m","https://www.google.com/maps/search/38.8415009,119.1410241",
Repère placé,Here,"https://www.google.com/maps/search/38.2810886,120.5571866",
Repère placé,"US submarine
-279m","https://www.google.com/maps/search/38.9562416,119.2613155",
Repère placé,"US submarine
-155m
🖕","https://www.google.com/maps/search/72.5985715,33.6774483",
Repère placé,"Mammouth
-8m
120000ans","https://www.google.com/maps/search/69.3066688,127.5422449",
Repère placé,Fourniret sin 👻,"https://www.google.com/maps/search/49.7814576,4.8256226",
Repère placé,Marion wagon 👼🏼,"https://www.google.com/maps/search/49.7814719,4.8258868",
Repère placé,Estelle Mouzin 👼🏼,"https://www.google.com/maps/search/49.7813349,4.8256075",
Repère placé,"Dinosaure inconnu
-18m
68m années","https://www.google.com/maps/search/39.325643,104.7559211",
Repère placé,"CIA
Woman 31yo + man 31yo","https://www.google.com/maps/search/60.2088845,24.9382963",
Repère placé,"DLI
Woman 47yo + man 47yo
Couloir plinthe SD card
Boss","https://www.google.com/maps/search/38.9068935,-76.9855393",
1146 16th St NE,"MI6
Man 36yo
Boss",https://www.google.com/maps/place/1146+16th+St+NE/data=!4m2!3m1!1s0x89b7b86954dce6c7:0x1157e70cc6c6d2af,
Repère placé,"PET
Woman 36yo + man 36yo
Boss","https://www.google.com/maps/search/59.3135687,18.0829985",
Ristolantie 16,"AW
Man 47yo
Boss",https://www.google.com/maps/place/Ristolantie+16/data=!4m2!3m1!1s0x469209e3af656333:0x25475821c16b04f5,
Repère placé,"FET
Woman 43yo + man 44yo
Boss","https://www.google.com/maps/search/59.3132806,18.0880287",
Oslo Music Teachers Association,"FSB
Woman 36yo
Boss",https://www.google.com/maps/place/Oslo+Music+Teachers+Association/data=!4m2!3m1!1s0x46416dd7e0a23561:0xd48e9720d098566b,
Repère placé,"MI6
Woman 43yo
Boss","https://www.google.com/maps/search/59.9209371,10.7210271",
Repère placé,"CIA
Woman 38yo
Boss","https://www.google.com/maps/search/59.9178449,10.7216514",
Repère placé,"MI6
Woman 40yo
Boss","https://www.google.com/maps/search/59.314198,18.0824772",
Repère placé,"MI6
Woman 37yo + man 37yo
Bureau computer box SD card
Boss","https://www.google.com/maps/search/60.1904702,24.9482869",
Stadin Rakennuspalvelu,"FSB
Man 42yo
Bureau placard SD card
Boss",https://www.google.com/maps/place/Stadin+Rakennuspalvelu/data=!4m2!3m1!1s0x46920bd54853a089:0x9cbc8e37492ba8f6,
Repère placé,"CIA
Man 36yo
Chambre tiroir SD card 
Boss","https://www.google.com/maps/search/-41.298942,174.7830676",
Repère placé,"ICBM
Pas opérationnel","https://www.google.com/maps/search/60.9915339,68.9237045",
Repère placé,Military underground base,"https://www.google.com/maps/search/60.9942957,68.9258529",
Repère placé,ICBM,"https://www.google.com/maps/search/60.1656729,71.7068916",
Repère placé,Underground military base,"https://www.google.com/maps/search/60.164358,71.704832",
Repère placé,"Sous-marin nucléaire russe
-79m
174°
24km/h
Usé","https://www.google.com/maps/search/75.4332427,38.4019817",
Repère placé,"Sous-marin nucléaire russe
-55m
68°
23km/h
(Go deeper, it is safer)","https://www.google.com/maps/search/72.6612448,154.4733736",
Repère placé,"Niveau -2
If you kill son you kill our diplomat
World peace is a safer decision
Roger?","https://www.google.com/maps/search/38.8162012,-76.8790452",
Repère placé,Bunker entrance,"https://www.google.com/maps/search/38.8123043,-76.8882553",
Repère placé,Military underground base,"https://www.google.com/maps/search/37.2621779,-115.8406662",
Repère placé,ICBM,"https://www.google.com/maps/search/37.268178,-115.8410786",
Repère placé,"Épave
Weapons
Gold
XIIIe
Plan CIA 
Provocation navale
Fausse agression maquillée
Kim est sur le point de miniaturiser sa bombe pour vecteurs
Il y a urgence à éliminer cet imbécile qui nargue l'Amérique","https://www.google.com/maps/search/38.3959377,123.8467661",
Repère placé,"Laser
Infrared","https://www.google.com/maps/search/37.2379969,-115.8147369",
Repère placé,Réacteurs,"https://www.google.com/maps/search/37.2385014,-115.8136473",
Repère placé,Écoute électronique,"https://www.google.com/maps/search/37.2386554,-115.8145669",
Repère placé,Radar,"https://www.google.com/maps/search/37.2394893,-115.8146716",
Repère placé,Contre-mesures électroniques,"https://www.google.com/maps/search/37.2404521,-115.8143212",
Repère placé,Missiles,"https://www.google.com/maps/search/37.24143,-115.813892",
Repère placé,Robotique,"https://www.google.com/maps/search/37.2423007,-115.8147034",
Repère placé,Signals,"https://www.google.com/maps/search/37.2423527,-115.8152985",
Repère placé,"CIA
😘","https://www.google.com/maps/search/37.510858,126.9408323",
Repère placé,CIA,"https://www.google.com/maps/search/37.5507768,126.9501989",
Repère placé,"You are here now
Do you see my ghost?
I'm 8 yo 👻🖕
6/02/1968
I'm there!
Coucou!
Putin!
Gag farfaday","https://www.google.com/maps/search/55.7525522,37.6156945",
Repère placé,"New one!
👻👻👻
Blasphemy!
Son of God is a better definition","https://www.google.com/maps/search/55.7531889,37.6154776",
Repère placé,"Câbles plugged in
Putin here!
Stop this stupid war
Arrest Putin
Make peace
Please","https://www.google.com/maps/search/55.7537445,37.6159366",
Repère placé,"New co
👻 Yes
👽 No
Faraday useless
Have your answer?","https://www.google.com/maps/search/38.8136411,-76.8787542",
Repère placé,"CIA
Man 39yo","https://www.google.com/maps/search/39.0039409,125.7305703",
645-116 Boramae-dong,DGSE,https://www.google.com/maps/place/645-116+Boramae-dong/data=!4m2!3m1!1s0x357c9f974dad081f:0xbfe468ab181ad739,
Repère placé,"DLI
Man 38yo + woman 38yo","https://www.google.com/maps/search/38.5485677,68.7770899",
"39°14'35.4""N 115°46'42.1""E","Military research center
Tanks","https://www.google.com/maps/search/39.24316,115.778348",
Repère placé,"Military research center
Engineering","https://www.google.com/maps/search/39.2427009,115.7771099",
Repère placé,"Erase put in here
Watching you 👻
Putin you are here!!!","https://www.google.com/maps/search/55.7531902,37.6166189",
R. Sabino de Sousa 65,DGSE,https://www.google.com/maps/place/R.+Sabino+de+Sousa+65/data=!4m2!3m1!1s0xd193395c25a7e37:0xc7abc6e2c3075c9a,
Repère placé,"DGSE
Man 34yo + Man 34yo
Salon tapisserie SD card
Boss","https://www.google.com/maps/search/50.4556708,30.491748",
Repère placé,"CIA
Woman 42yo + woman 42yo
Salon sofa SD card
Boss","https://www.google.com/maps/search/48.8790404,2.3333867",
Repère placé,"CIA
Man 28yo","https://www.google.com/maps/search/48.9019057,2.3272384",
Repère placé,"CIA
Man 28yo beau Gauss
(15,5cm)","https://www.google.com/maps/search/48.8946862,2.3218958",
Repère placé,"CIA
Catwoman 24yo Asian fusée ❤️","https://www.google.com/maps/search/48.8773619,2.3394572",
Repère placé,"CIA
Woman 33yo + woman 30yo","https://www.google.com/maps/search/48.8913504,2.3499916",
Repère placé,"MI6
Woman 35yo 😘
Salon tiroir SD card
Boss Morgan monitoring","https://www.google.com/maps/search/48.8663005,2.3813584",
Dalban Nicolas,"MI6
Man 39yo + Man 33yo
Salon tapisserie SD card
Boss",https://www.google.com/maps/place/Dalban+Nicolas/data=!4m2!3m1!1s0x47e66e0529499f4d:0x3ad8e5177f36835d,
Repère placé,"MI6
Man 47yo + woman 47yo
Couloir tableau SD card
Boss","https://www.google.com/maps/search/48.876296,2.3378177",
LES TETES DE PUB,"CIA
Woman 44yo + woman 43yo",https://www.google.com/maps/place/LES+TETES+DE+PUB/data=!4m2!3m1!1s0x47e66e23be9ed055:0xaa42d1f5d8ac71dd,
Repère placé,"CIA
Man 33yo
Salon plinthe SD card
Boss","https://www.google.com/maps/search/48.8620521,2.3754843",
Repère placé,"CIA
Woman 26yo
😘","https://www.google.com/maps/search/48.8747802,2.3881806",
Repère placé,"CIA
Woman 33yo
Cuisine tiroir SD card
Boss","https://www.google.com/maps/search/48.8544752,2.3319152",
Repère placé,"CIA
Man 31yo
🖕","https://www.google.com/maps/search/48.8840852,2.30645",
Repère placé,"CIA
Man 29yo","https://www.google.com/maps/search/48.8683713,2.3563246",
Repère placé,"CIA
Man 34yo
SD card Salon bureau
Boss","https://www.google.com/maps/search/48.860934,2.3687714",
Repère placé,"CIA
Man 26yo + Man 25yo + Man 24yo
Équipe de surveillance
👩‍🎨👩‍🎨👩‍🎨
😘😘😘
Pas vu pas pris
Pris puni. Roar (spank)","https://www.google.com/maps/search/48.8688955,2.3720977",
Repère placé,"CIA 5e étage
Man 37yo","https://www.google.com/maps/search/48.8562722,2.3814311",
Repère placé,"CIA
Man 46yo
Chef de ma surveillance
Computer 2 curved screens 27'
I can see you 👻
🖕","https://www.google.com/maps/search/48.8555039,2.3644957",
Repère placé,"CIA
Man 36yo (français indic) 1m76
Coucou !","https://www.google.com/maps/search/48.8694627,2.3760194",
Repère placé,"MI6
Man 43yo
Couloir tapisserie SD card
Boss","https://www.google.com/maps/search/48.8708847,2.3438658",
Repère placé,"CIA 4e
Man 39yo
Salon tapisserie SD card
Relais Sarko","https://www.google.com/maps/search/48.8653839,2.2958036",
Repère placé,"DGSE
9😘","https://www.google.com/maps/search/50.8370824,4.3434633",
Repère placé,"CIA 12e étage
Man 33yo","https://www.google.com/maps/search/38.5657023,68.7924395",
Repère placé,"Putin you are here now
I have eyes close to you
Sleep well next time
QG close to bed
Saving time!
Already home? Fatigué","https://www.google.com/maps/search/55.7510358,37.6155601",
Repère placé,"CIA
Man 41yo + woman 41yo
Salon plinthe SD card
Big boss CIA Helsinki","https://www.google.com/maps/search/60.1854642,24.7855012",
Repère placé,"Got you!🧙🏻‍♀️
Stay here it's fine, let's stop this game, I just want to replace Putin, please FSB help me, I propose a nice queen
Coucou Putin!","https://www.google.com/maps/search/55.7525111,37.6149686",
Repère placé,"CIA 2e étage
Man 44yo
SDB chauffe-eau SD card
Big Boss CIA Berlin","https://www.google.com/maps/search/52.5052118,13.379338",
Repère placé,"CIA 1st floor
Man 41yo
Chambre armoire SD card
Big Boss CIA London","https://www.google.com/maps/search/51.4940555,-0.1303926",
Repère placé,"MI6 4e étage
Man 46yo + woman 42yo
Entrée plinthe SD card
Big Boss MI6 Moscow","https://www.google.com/maps/search/55.7614235,37.6238286",
Repère placé,"CIA 4e étage
Man 37yo
Bureau tiroir SD card
Big Boss CIA Moscow","https://www.google.com/maps/search/55.7622682,37.6197118",
Repère placé,"CIA 5e étage
Man 43yo
SD card SDB chauffe-eau
Big Boss CIA Paris
🖕😈👻","https://www.google.com/maps/search/48.8648142,2.2844465",
Repère placé,"CIA 1e étage
Man 34yo (boss) + woman 32yo
SD card sdb chauffe-eau","https://www.google.com/maps/search/48.8583632,2.2832435",
Repère placé,CIA 2e,"https://www.google.com/maps/search/48.8751498,2.3324969",
Repère placé,"CIA
6e","https://www.google.com/maps/search/48.8702741,2.3390737",
Repère placé,"CIA
Rdc","https://www.google.com/maps/search/48.85891,2.3815907",
Repère placé,CIA/FSB QG 3,"https://www.google.com/maps/search/55.764524,37.5999436",
Repère placé,"CIA/FSB QG 2
Rdc","https://www.google.com/maps/search/55.7485625,37.6061093",